User,Tweets,Tweets_with_Emoji,Race
711576467470159873,766,350,black
952917324947972096,7,1,black
41785393,62,12,black
827107487899873280,22,15,black
344682942,112,25,black
4739091160,7,5,black
911278744005939200,923,441,black
755080198467514368,2512,2007,black
289262832,249,77,black
278455289,43,3,black
882011650693505025,27,22,black
816242139566837761,2270,785,black
2715039046,149,76,black
776425690019266560,107,21,black
784325651780083712,1,1,black
2185407871,535,65,white
938005762676228097,3,2,black
2200362041,201,131,black
896069610172280834,23,12,black
721549478277328896,448,158,black
367586304,181,80,black
720266846792863744,79,61,black
531544363,132,73,black
899604334903734273,119,48,white
280002477,1133,852,black
14085457,78,2,white
974715099297533952,17,6,black
2577553556,141,105,black
912311518238269441,40,22,black
3089381085,124,94,black
928945072267198464,17,7,black
819517164,49,31,black
181999709,2666,860,black
972123253333549057,59,3,white
604810224,338,290,black
762400381393567744,81,51,black
4876160428,389,281,black
3120840185,46,19,black
738773416887652352,38,5,white
3412209375,66,31,black
267282637,108,11,black
957546561088745479,71,42,black
750259008632721408,485,203,black
113471965,85,30,black
956274789857062912,403,229,black
19349167,117,30,white
75231202,14,1,black
1532998982,88,15,white
946378885117210624,11,4,black
459990137,1094,5,black
773853784900591616,1054,604,black
831469210131976194,174,124,black
849497990,434,278,black
1730997822,207,29,black
976519961203171328,429,30,black
136562962,767,398,black
749619257546244096,1057,144,black
709343702905393152,31,25,black
708889988709089280,37,11,black
546884462,944,464,black
235244802,1249,1055,black
827205364965834752,181,165,black
3075034834,431,65,black
1272315560,463,228,black
495106361,1823,1315,black
357619313,23,1,other
260221224,63,40,black
888817081680003072,87,49,black
742680520463687680,379,29,black
1552549057,532,144,black
958293445650583552,28,11,black
20663135,1781,1171,black
270435749,109,18,black
886575924644376576,1084,344,white
959093993580695552,7,3,black
1105494103,159,69,black
408683294,1285,91,black
821707482150084612,71,51,black
736452768664326144,251,83,black
993921079,108,41,black
698118611613970432,48,21,black
3589763655,169,89,black
847590356413755394,100,18,black
2442890536,197,77,black
95071233,1144,231,black
448210556,869,559,black
892501052469202944,61,30,black
189083672,13,12,black
951223019229335552,16,1,black
852481346010324992,178,120,black
3698453597,192,70,black
801766555872882688,907,523,black
177471734,412,261,black
186176042,1888,772,black
984836251,816,527,black
938856023934332928,1328,760,black
4015830929,220,184,black
701661828028506112,39,11,black
920332744328142848,22,12,black
821432066403397634,91,40,black
504826287,19,18,black
3663473896,93,71,black
2193978195,63,1,black
485953469,90,41,black
36049202,5,1,white
182488165,672,459,black
704574558746054656,42,21,black
932781131082158081,58,12,white
32852677,98,32,black
1345313287,2151,958,black
301038623,118,50,white
90648841,212,75,black
386232748,9,7,black
757253388597923841,16,9,black
833421159479832576,178,47,white
754017761022636032,172,150,black
113624677,2434,1621,black
75973922,314,196,black
939904554052833285,329,120,white
228764505,313,58,black
53477894,934,353,black
941983531747762176,24,11,black
293523594,725,520,black
4096547255,253,95,black
185315036,17,1,white
4522986202,159,89,black
934710921284505601,88,38,black
1904842830,2,1,black
902813738163720192,518,171,black
982942491644235776,6,1,black
7962982,25,12,black
286642760,637,511,hispanic
3473560876,1290,895,black
967353153254510592,12,5,black
927731425,116,37,black
713826285,93,14,black
4599254303,241,7,white
956965448,516,131,black
235117978,992,400,black
612043714,111,61,black
1663569452,100,27,black
214527219,252,68,black
821263409467494404,171,8,black
959745249160638464,389,306,black
135113129,50,9,black
3290090684,75,2,white
905884347177328640,78,45,black
952914135393751040,9,6,black
410510952,2,1,black
3235169963,156,14,black
59228469,176,15,white
924647595661758464,16,1,black
820875948048445440,1023,286,black
3147668349,2563,1071,black
898634584677654528,1342,796,black
767387424607600641,80,30,black
79153929,109,84,black
118697480,634,312,black
754556197,61,19,black
50246118,727,476,black
2837603175,107,78,black
744303468811268097,69,11,black
315718568,967,304,black
123511686,873,387,black
973779420,42,20,black
891645432698474500,66,16,black
602060951,11,4,black
861510416,84,63,black
917836155999129608,31,25,black
819325399649886209,27,3,white
153853504,51,10,black
788296082899996675,70,55,black
1668328099,2329,309,black
1329241159,86,70,black
2865027410,164,48,black
243283603,661,230,black
831073392954601472,34,19,black
258248356,96,44,black
3350727771,373,154,black
821371516076097537,38,21,black
905710972664414209,165,120,black
922676427035639811,23,3,black
4450689147,53,27,black
14093420,836,150,white
864029715996299264,963,479,black
44898557,17,1,white
914314454,331,11,black
109580718,77,15,black
911438785459707904,50,38,black
3511503437,38,13,black
786213966783606785,72,65,white
913497689836400640,733,540,black
430775317,300,98,black
836199462972362754,6,4,black
302468075,84,1,black
924729048143663106,98,39,black
936950925591269377,9,4,black
2460334228,310,281,black
1936855897,2435,1434,black
4881298408,135,73,black
3372301475,1,1,black
4209747255,17,9,black
349073839,86,53,black
3353063373,83,1,black
121052163,1327,525,black
1511495504,223,68,black
925425883959189505,90,75,black
80547516,550,222,black
154879796,512,118,black
4590654513,642,377,black
844466575407284226,1,1,black
3887495489,204,63,black
2767100278,95,55,black
925348805276520448,10,6,black
936151855859675136,1817,418,black
3240267712,117,62,black
301017890,278,46,black
777446695030366208,102,51,black
18935214,1304,518,black
190382839,101,68,black
3433056610,143,42,white
209959280,150,113,black
836094356339707904,507,300,black
281983449,1194,325,black
2234673407,186,108,black
282579499,93,74,black
303057980,161,70,black
115040924,875,293,black
320790112,3024,2073,black
957716252574797824,83,39,black
3249433572,53,18,black
2496083455,245,123,black
84826858,302,14,white
44854304,236,108,white
1486901360,90,59,black
151355627,217,135,black
847210361677910016,45,35,black
736130766032252928,33,12,black
1318456316,139,3,black
3342992074,18,7,white
778214358455291904,46,17,black
363259404,7,6,black
1070078658,19,15,black
4242294929,673,274,black
710148645010731008,173,80,black
3500682495,609,167,black
886601808361259009,376,198,black
1410233400,32,9,black
926037623252115456,312,170,black
1523053682,494,382,black
782845224,555,331,black
335628663,988,237,black
905784081702629376,104,35,black
896174643102527488,57,2,black
940192100284592128,8,3,black
859762338056069121,908,388,black
2605452532,684,113,black
51300683,811,499,black
140508554,1749,612,black
261574825,420,217,black
90863892,1074,68,black
51188519,798,98,white
897791657596375040,78,55,black
23121657,49,12,black
950981679585296384,2,1,white
935114620230041600,40,23,black
2338141905,240,133,black
795334016803205124,292,69,black
21099177,1183,207,black
2160555255,43,28,black
2313077616,947,581,black
945943172391284737,2,1,black
277977512,115,38,black
403364873,861,50,black
826023646313508868,125,82,black
908184992030842880,1,1,black
2753405799,285,224,black
2184966610,303,151,black
777957970827177984,23,1,black
854328085050732544,965,420,black
334801530,3,3,black
261205830,45,27,black
928271940602691584,291,131,black
71260799,266,110,white
777433013340737536,14,5,black
2995683706,206,94,black
109706024,180,29,black
302594991,240,134,black
925020120866611200,808,209,white
974950941186314240,55,10,black
499781986,17,1,black
892806840039419907,201,98,black
63437909,250,9,white
587279443,285,147,black
728211582,185,71,black
242340256,20,5,black
4744181789,16,9,black
179510688,315,104,black
398815001,130,37,black
928208360771551232,22,10,black
3188855093,148,67,black
1890720373,606,277,black
2894491437,21,18,black
308479308,78,4,black
890493949844082693,50,36,black
819546654823026688,72,32,white
257451258,353,343,black
14819323,1484,210,black
860437486878830592,90,2,black
920573956964352001,28,10,black
632972524,279,98,black
829701503178924032,49,21,black
357011051,4,2,black
359373456,229,170,black
898141690602688513,6,1,white
934193396478042112,3,2,black
130471266,477,313,black
625602888,5,2,black
835888643315273728,79,66,black
778319219163357184,148,62,white
910186514751086594,135,48,black
452932388,419,137,black
927604157774811137,112,66,black
4866937949,371,13,white
824719173137956866,542,212,black
713052684,113,3,black
807605905072201730,65,36,black
3106781631,1362,1128,black
140348268,1792,828,black
732494760376557568,2124,1337,black
926621420448309249,55,41,black
188693771,58,23,hispanic
960288824,305,255,black
837679006245863427,65,46,black
55540538,48,7,white
271095341,209,101,black
2860222775,521,231,black
757619978,135,20,black
462815875,119,91,black
951331429299912704,90,8,black
211885112,9,3,white
186194929,18,7,black
78910813,26,12,black
455242750,53,28,black
155513445,478,108,black
210734152,237,186,black
951773695504277505,10,1,black
34427341,16,4,black
3843639448,118,11,black
458446880,64,39,hispanic
597145379,30,12,black
36015049,1173,234,black
188661825,532,59,black
1853966514,15,4,black
379964686,149,5,black
877795082107334656,2,2,black
2301604161,266,113,black
21075430,201,58,black
4803628157,16,3,black
4211202441,128,22,black
840836011173240832,4,3,black
134885240,196,138,black
36627629,41,5,white
2888202005,307,136,black
11021292,58,3,white
964887415843442689,25,2,black
767399107,1640,694,black
244812256,241,154,black
539874913,160,10,white
943072906535464961,170,1,black
41581435,683,72,hispanic
545953010,344,102,black
820014998630133760,22,19,black
82043066,3,2,black
3880535776,321,94,white
977694311386099712,114,78,black
954349481604145152,162,61,white
4832693555,77,41,black
3081671884,27,19,black
920389121863974912,18,12,black
272850008,170,4,black
920635341752684544,86,14,black
315157745,804,225,black
920002384113397761,8,3,black
578493309,24,11,black
827876126471118848,1456,521,white
774894297363677184,957,284,black
630492180,949,211,black
25083690,897,80,white
290448462,72,15,black
160685025,61,33,black
559388797,141,80,black
525676041,1059,76,black
924920260251340800,1314,116,black
901083246900981761,325,153,black
104814636,6,5,white
35723935,124,13,white
1683008438,301,162,black
895205468150390784,77,62,black
889555084631306240,63,31,black
274952205,47,7,black
1842876937,86,43,black
153651754,199,68,black
4482052595,81,42,black
87147815,437,152,black
867127650279665664,196,68,black
354146430,3,1,black
1171331328,2,1,black
771360004750315522,238,114,black
737319996234289152,330,190,black
2646908427,398,254,black
981230574412189696,503,371,black
59912780,550,91,white
528657547,561,7,black
991196760,3,2,white
888024940137598976,191,91,black
736456158786007040,432,184,black
883809921548070913,249,157,black
849585536058753024,49,18,black
196600351,13,5,black
875932748,1409,675,black
496040983,18,1,black
953909390012243969,428,199,black
415806955,5,1,white
4060096036,2486,1680,black
4843163147,860,621,black
3314713127,105,20,black
753947332501082113,57,18,black
210953828,447,296,black
738225763,297,207,black
845793957061820416,122,25,black
881008542597230592,15,13,black
4853453302,6,2,black
462261168,685,490,black
222397205,315,1,black
618043857,10,10,black
4194905848,7,1,black
110926115,870,57,white
177303380,1509,1006,black
1250629736,606,335,black
549922176,5,2,black
882631887470120965,72,12,black
579363032,52,28,hispanic
36921781,1,1,white
58008747,539,3,white
936898949323132929,80,5,black
194276326,1080,111,black
142737292,113,78,black
148656836,619,100,white
841240631347425280,272,168,black
2943763469,24,13,black
814026647728955392,105,6,black
951905686706884609,26,18,black
2168136346,180,128,black
134393207,1373,736,black
815442026,79,58,black
1722058484,22,5,white
2420163353,50,37,black
883258368927903745,102,84,black
2734393751,40,37,black
844575883331555328,3,3,black
838101705359241217,127,44,black
4472833102,133,47,black
797264707153522692,247,144,black
273899324,216,34,black
869658961829662720,26,4,black
634781464,74,52,black
52344819,108,36,black
3192800033,749,676,black
1665570913,386,173,black
976844332761264128,3,1,black
631349058,370,111,black
1975118706,955,595,black
201307294,254,49,black
2297233795,708,215,white
839572840995225601,140,2,white
28663989,499,344,white
787116269849964544,224,31,white
849679062,65,21,white
3091830387,1226,3,white
2680933473,267,86,black
888296267285004288,1766,69,white
54749008,55,12,white
44953061,259,37,white
143272844,74,4,white
490937114,85,7,white
422827003,2115,52,white
2317614194,128,3,white
29809960,1310,332,black
852802599472340994,78,2,white
371982678,47,3,white
365042255,73,24,black
731023872,66,1,white
251400353,437,33,white
913586819970846721,46,31,white
143965215,18,8,black
874370405741580289,614,72,black
281280614,30,2,black
824657382122856448,61,5,white
717163289269125120,431,31,white
4670424012,842,95,asian
24596250,179,3,white
220435059,26,3,white
94933231,333,87,black
2787770734,75,21,white
777276174544281600,92,29,black
3027586838,31,7,white
933354679358185473,46,5,black
913648437144559616,13,8,white
258217802,324,46,black
4530437416,118,3,white
539947409,95,47,white
1631823391,9,2,white
75280393,221,3,black
1322857945,231,159,white
22715416,544,20,white
21033621,141,1,white
96792099,112,9,black
709813143074115585,49,11,white
31487458,151,9,white
2847057897,61,3,white
2999029709,70,27,black
796883541078528000,246,83,black
880555750686420993,33,10,white
103114794,58,16,white
64378935,306,98,white
234530202,58,9,white
39519407,217,7,white
2731223303,2164,735,black
42064755,151,49,black
911762747620233216,16,5,black
17955651,80,15,white
2445616086,256,117,black
2451003538,1,1,black
829576322,1516,225,white
457796196,216,79,white
59325665,101,7,black
3659526677,324,58,black
917934138296094722,196,48,white
842830388141596672,92,16,black
2328200747,2373,552,black
2410040778,1642,422,black
922348780854415360,805,72,hispanic
236277891,308,54,black
1922182358,248,19,white
60402920,1546,10,white
44658724,125,13,black
6426402,1236,2,white
932981231763025920,480,143,hispanic
393528799,60,20,white
127004462,34,10,white
803644374,116,45,white
87874831,23,20,black
2761091059,256,21,white
17944633,116,29,white
248366629,89,34,black
181364665,27,4,white
954185807971176448,5,1,black
790640918,131,15,white
2415502822,49,1,white
401775451,41,27,white
99169239,790,247,black
154552416,231,119,hispanic
62297473,2562,115,white
293073495,16,12,white
35345943,148,21,black
43457276,108,7,white
18380182,1537,41,white
2826559929,866,355,white
332356817,10,5,black
702353779908349952,122,32,black
17159946,441,35,black
246011803,12,2,white
1027271107,625,432,black
2771042756,6,3,white
979606321107554304,89,6,black
331863344,274,175,hispanic
902879209034579968,22,1,white
20744078,474,14,white
261276700,741,589,black
281314141,558,16,white
342629477,196,13,white
2965024947,18,1,white
2855995218,39,10,white
472314139,41,25,white
365565820,31,8,white
2292802832,758,1,white
781682992821440512,265,26,hispanic
6202442,303,8,white
870205638,363,2,white
56211480,1142,77,white
129310619,89,3,white
218400305,400,56,white
558207819,2081,56,white
785333484869001216,12,4,white
1390758096,8,3,white
1546943684,69,1,white
298615351,36,13,black
904905367066484736,119,63,white
199050479,101,39,black
947903132717248513,42,3,white
976207612424400896,364,33,white
775270144574709760,39,22,black
15309677,69,1,white
435239737,811,110,white
779561599803789312,332,112,black
3044436827,636,218,white
28411107,49,8,white
973613862237990912,3,3,white
2645466086,145,1,black
69153361,18,4,black
21462401,87,17,black
975568830016737286,132,63,asian
2488775050,478,141,black
173260818,798,3,white
232951129,390,16,white
1434232622,1232,49,white
132332631,337,178,white
880974278417625088,226,60,black
4698539024,156,39,black
305950712,233,7,white
3331925457,21,2,black
1213024074,5,3,black
64214489,100,2,white
891180666,74,2,asian
941700163382530050,123,44,white
3772145535,58,29,black
348872589,48,9,white
61409422,164,10,white
2928502733,12,2,white
1672043498,31,1,black
840024493062004736,124,47,white
321964248,21,5,white
3615729262,23,2,white
732343081366757378,192,27,black
1099389924,21,1,white
177292422,1506,4,black
964605168426795008,8,5,hispanic
961814074790092800,6,2,black
409520109,783,435,black
111468117,596,68,white
49850422,252,50,white
614512328,396,72,white
3124430013,14,1,white
970564137804853248,6,1,white
1969412460,4,3,hispanic
18392160,213,18,white
2270040777,9,1,white
297504034,478,357,white
536805985,126,25,black
701114239889633281,1396,17,white
211891571,963,70,white
257094775,1688,164,white
962466463843045376,336,271,white
35199487,229,18,black
398031831,215,2,white
712686154567585792,97,3,black
819659426659438593,26,1,white
515103746,288,6,white
944932999,55,10,black
2345069982,633,6,white
36821520,50,13,black
155672831,113,11,black
2975548791,78,8,white
150723967,10,1,white
427059715,766,25,black
820010976846245888,93,38,white
2777118250,103,31,black
748941954617077760,65,30,black
3404324662,129,4,black
2912760533,65,1,white
1472073198,16,2,white
260479987,390,14,white
127013587,61,29,black
721788669749698560,320,22,white
302407309,338,90,white
327484131,416,14,white
3873908794,156,6,white
30982976,11,5,white
47333523,53,3,white
3583411995,232,33,hispanic
127035605,40,2,white
334029010,113,11,white
1657792369,330,99,black
949789722427166720,1863,13,white
356898315,1,1,white
885643986706341888,16,6,white
12559332,1715,1,white
21432269,24,2,white
2765132705,38,4,white
716780886423957504,51,18,white
941787759995387904,15,2,white
487193966,180,72,black
3198930376,30,5,white
876590694219034625,69,3,black
835848584,41,2,white
2659785571,1282,139,black
867626239888166912,78,1,white
160997079,648,211,black
868279708387086337,143,5,black
732598553395224576,200,4,white
759940219780988928,620,44,white
47687928,245,8,white
25164163,25,4,white
741088206154784772,1023,371,black
316024119,286,15,white
232114967,23,15,black
307514673,160,3,white
2594033612,295,70,white
4172571373,23,2,white
582475737,31,1,white
44636380,325,14,white
937490672575242240,491,297,black
2845766236,14,2,black
858476420,77,12,black
3618276014,403,27,white
181271937,315,10,black
214716644,159,37,white
8953872,53,1,white
3207572829,247,16,white
2392620129,26,1,hispanic
2443252794,12,5,white
162719920,1857,587,black
3197581340,500,61,white
760479145625280512,2,2,black
966916201,5,1,white
3433433740,2702,141,white
856529683055247360,294,94,black
575908614,198,108,black
478244391,902,7,black
2757606819,1889,1084,white
4191274827,80,54,white
64590971,196,33,white
810534259823939589,558,271,white
705446048051961856,13,4,white
3440713581,29,1,white
21891609,307,13,white
177315094,67,9,white
3037239094,111,11,white
2441679246,182,40,white
803376608333664257,482,31,white
1038124020,139,19,white
21108569,241,15,white
815932827707572224,1562,176,hispanic
263202889,116,50,white
56887585,8,3,white
50399132,167,53,black
3095799959,318,80,white
87827474,254,109,black
3153281555,669,105,white
737152550,60,10,white
122152466,150,46,white
891384490819452930,423,48,white
221501156,391,63,white
1499087396,49,18,black
2379200053,341,27,black
1626334896,123,14,white
134261933,80,6,white
2343976809,3175,78,black
760571330710339585,315,164,white
829401051484868613,134,23,white
1031591924,233,38,white
754336716,1250,537,black
969588866888929280,3,1,white
85729663,22,7,black
721958251504476160,640,202,black
1529064151,563,47,white
118163444,1553,192,white
1979004434,232,81,black
910958023924965376,22,12,black
17640607,85,40,white
977973000761958400,81,50,white
255655044,475,46,white
18068776,35,1,white
454287165,345,30,white
3165592767,234,5,black
295263489,808,78,black
997661936,66,14,white
16427805,23,2,white
2436363543,49,1,white
950782459641253888,296,19,white
906602304,271,27,white
913773267017592835,38,12,black
898190724843417602,11,1,black
721413318490079232,969,58,black
16356700,280,10,black
965631186897965056,209,102,white
89592931,73,1,white
976864507921387521,4,2,white
965705179730464768,1,1,black
708302146496815104,76,42,black
404636960,20,5,white
787687155720224768,55,43,black
3435705826,53,7,white
603082692,181,1,white
111693436,46,11,white
966363509280919568,73,20,black
3921811102,72,1,black
973897887833878533,32,3,black
29568837,63,1,white
750449199314075648,34,2,white
890436358879272960,61,44,black
912847501,107,46,white
4758670106,455,20,white
727244767386591232,567,37,hispanic
57063126,1305,28,white
3799526352,79,24,white
1704585433,690,4,white
767092052052021248,217,33,black
1656547788,101,38,white
2889281100,70,20,black
1029396254,562,171,white
30007732,27,1,white
890270274419032073,162,11,black
759946707002134528,167,1,white
761229299454205953,81,7,white
42331417,555,55,black
1309233757,78,44,black
2228990814,83,10,white
125766252,243,15,white
709168885384290305,163,4,asian
915789767601770497,53,14,white
753012100193071104,1128,6,black
2980640410,102,70,white
489372213,21,12,black
14948588,270,46,black
4876641069,66,4,white
523863137,400,86,black
125817355,435,54,black
3649767137,1701,448,white
25030365,772,93,white
270592440,109,11,white
394340805,185,25,white
868602773994123270,1,1,white
1247191812,29,6,white
18402494,18,1,white
903145123277451265,36,1,white
2498944219,23,1,black
2760664568,151,4,white
772159992401100800,582,175,black
1368107448,47,40,black
1899368425,144,32,white
822870021680533506,104,13,white
1078184160,49,2,black
3303322066,40,14,white
3130886799,520,114,white
15904911,1383,4,white
1618149793,59,8,white
27043712,1257,298,black
54438839,345,12,white
169033588,2806,435,hispanic
14838388,1175,324,white
783793351309004800,113,62,black
871779539206197248,219,24,white
736295809,647,69,black
485171874,52,9,white
190078984,222,1,white
91517280,1008,298,white
846849249430134786,2,1,black
2307201475,401,111,black
918059515,638,105,asian
167160445,154,26,black
420076365,286,164,white
2531905064,2286,38,white
933403632401338369,75,6,white
427169626,203,87,white
124612167,589,13,white
403482345,9,4,white
961931647452110849,395,100,white
4185239476,108,67,black
875166635128221697,111,7,white
3308129913,704,77,black
248584124,135,38,black
14694985,36,18,white
16638950,13,4,white
2612043428,99,7,white
188742147,2381,263,white
983675930,168,2,white
3241364633,93,10,white
166772327,12,2,white
759609853832728576,90,10,white
898157608972034050,436,24,white
321392018,632,114,black
25704465,150,1,white
819009581527470080,142,60,black
18482483,218,12,white
893978269812490241,44,2,white
2556048180,816,252,black
499542486,942,99,black
63176921,1982,235,black
2429735188,14,4,white
769593828101816321,164,4,black
466583125,137,28,black
2719004289,367,84,white
914576947925090304,36,29,black
1403387210,195,25,white
3028755227,82,30,black
94131129,75,12,black
2176423870,1,1,white
390283740,16,3,white
23084541,818,31,white
861351984007438336,567,20,white
744562274,173,46,black
801535238262452224,757,136,black
542906276,230,43,white
1638205238,776,481,white
2523615852,2180,472,white
47554820,158,72,white
953009010063618048,156,49,white
2646467292,272,35,white
31691698,257,103,white
152848530,1110,483,white
184647962,380,87,white
110902150,480,24,black
3363024173,66,60,hispanic
281780519,23,6,black
20253808,429,3,white
228110394,432,169,black
121275126,2385,2172,black
1902590988,169,9,white
4856107569,4,1,black
2811825959,574,132,black
2436135020,57,7,white
3317897829,171,90,white
798409656683130884,252,21,white
905531782996664320,5,3,black
948549529615392769,440,9,white
2512641786,254,60,white
131234688,48,6,black
927950394654896128,159,36,black
137845718,484,122,white
725912468350857217,15,5,black
745703070424793088,35,2,white
5610,136,3,white
2734499575,649,29,white
1949989136,184,48,white
1584607843,82,3,white
48524054,905,157,white
973677891526561794,3,2,hispanic
400245573,131,29,white
317662921,27,4,white
118917461,147,3,white
128999925,853,165,black
700910710,22,5,white
709082657225904128,206,7,white
458846219,559,254,white
202741171,119,5,white
2519821998,261,4,white
1625547600,24,7,white
707072044517736448,556,28,white
591312901,73,4,white
115952606,635,300,white
2953831817,56,29,black
799347103046713344,147,23,white
3022851222,114,5,black
907463415358160897,12,6,white
304154066,262,22,white
1716632665,11,2,black
3390256877,675,7,white
406533696,489,96,black
14692160,145,1,white
385170060,109,5,white
552796139,81,15,black
3031615083,113,57,white
961904310908018689,396,20,white
496580389,52,45,black
34730243,129,44,white
25200859,212,70,asian
900585494635008000,118,15,white
281825506,594,243,black
122756452,751,49,black
917775565024874496,100,1,white
731565109420625920,500,86,white
812761727557402624,14,3,asian
3321897166,572,191,white
60221221,59,19,white
90237234,651,170,white
22566649,95,80,white
841634821281574912,31,9,white
709926103595556864,159,93,black
204418523,21,2,white
2222673316,633,444,black
1239502087,233,33,white
1536744391,35,3,white
157001180,385,1,asian
357361747,6,1,white
29645002,115,26,white
339512057,1805,1009,white
4421564475,230,13,black
547951402,106,3,white
1422191406,65,10,black
964615124697968641,874,403,white
2633958038,55,10,white
21305661,65,9,asian
958501706144321536,57,28,black
42099671,692,20,black
21325499,601,111,black
24840473,8,1,black
2952559583,18,1,white
3384777250,11,8,black
888557929804300288,707,17,white
804559814252752896,90,35,black
510810614,312,2,white
25727608,754,17,white
820585,897,23,black
223360975,169,5,white
105336501,90,33,white
845752740190048257,26,3,black
958292303243808768,8,1,asian
129958006,65,1,white
1107158042,27,4,black
2276755310,459,290,black
62419235,243,99,black
44792857,105,13,white
269211698,160,14,white
29461046,168,19,white
628954042,267,8,white
450018454,316,113,white
35212182,278,45,black
1262262390,518,5,black
479190197,189,41,white
810562726464471043,19,2,black
759335604,79,12,hispanic
2460453006,222,155,black
365245169,98,10,white
731495630,27,7,white
937708427840774146,2,2,hispanic
116899679,92,7,white
1478075971,130,59,white
43768105,876,76,black
833045419370377216,5,3,black
902813832,201,53,black
1636747327,5,2,white
47148217,194,8,white
91701214,143,56,black
34178311,1982,719,black
141087307,1474,213,black
3092963368,8,1,white
956200596,363,6,white
116084847,254,7,white
38867553,163,22,white
389726620,108,12,white
4434339977,138,57,white
192295649,51,4,white
1402839650,103,42,white
1405654358,134,13,white
180070398,505,19,white
43110424,113,17,white
3069285994,1022,290,white
51829360,41,9,white
119086702,478,71,black
219042143,16,1,white
115551858,245,7,white
837058345,1009,23,white
515948621,701,98,black
331665090,154,5,white
360866282,264,19,white
59823058,62,26,black
1636758846,95,4,white
932438072364601344,21,1,white
352636759,54,24,white
588582193,96,80,white
2784936940,12,2,white
3290062289,178,6,white
179393131,300,6,white
4013133183,175,31,white
3221741732,78,20,white
24415135,502,98,white
907409385789513728,588,54,white
1676998843,289,162,white
909090469,245,43,black
23271787,76,7,white
477487355,399,48,black
2673587092,168,39,black
337858177,184,87,white
367728944,304,18,white
2933490050,1595,4,white
280801814,418,11,white
113528190,293,49,white
875878141822218240,3021,411,black
16013747,270,7,white
7777932,30,2,white
2980252108,393,85,white
3120157330,484,2,white
718210928945328128,45,1,white
2537962288,2257,262,black
1345282741,39,1,white
22056373,144,2,white
1870796060,2077,421,white
1899064891,86,9,white
585456148,31,3,asian
1535242830,32,2,asian
4011063501,365,1,white
928459781974708224,39,5,black
368623391,2067,344,black
225180669,57,3,white
931016096,266,34,black
3163337226,920,223,white
3154647273,36,29,black
394685855,400,30,white
1129483380,596,135,black
56618089,61,9,white
803554,144,45,white
153207860,538,152,black
738811249266462721,140,10,white
312973387,313,114,white
781129182474625024,330,46,white
2734285395,457,16,black
801580228187406338,193,6,white
704272443939151872,11,7,black
480084869,224,100,white
745673008744960000,14,2,asian
359630275,661,254,black
415816006,99,13,white
41059146,78,10,white
278604320,218,27,white
146354980,608,20,black
417797441,751,42,white
508452173,36,6,white
139536424,50,1,black
779696269,94,10,white
420498436,33,8,black
973055943058624512,6,2,black
25072125,260,33,white
19006569,457,119,white
2687612917,362,29,white
965483016,79,21,white
14586923,139,9,white
722828229208379393,119,61,black
4211105337,52,5,white
72980897,375,31,white
199517284,224,9,white
1054113966,150,8,white
871475621649674241,59,24,black
3433087540,54,9,white
285480098,2360,157,black
491013210,83,43,white
239860444,229,114,black
2413669808,99,4,black
565971307,12,5,white
1377471270,81,15,white
823940669534334978,17,3,black
2518371930,145,13,white
3245479489,414,273,black
897564299706740736,119,9,white
931215281321586688,748,238,black
136783408,288,119,asian
133877276,208,87,white
1623779947,151,18,white
785760367393837056,22,12,black
455271426,224,24,white
800868606724673536,113,19,black
841278672292179969,3,1,white
26497402,217,14,white
12055512,67,6,white
158973344,94,17,white
57445734,397,306,black
745241803721441280,832,16,white
561570820,174,40,white
2346483812,753,11,black
3131445011,56,17,white
1514484540,55,6,hispanic
785543235175378944,459,136,white
712122236,73,16,black
2859413168,12,1,white
2158775944,209,20,white
3047782829,2329,1807,white
876919458371121152,70,37,black
34969962,2,1,asian
548763086,175,24,white
629920014,30,1,white
912831324,755,28,white
40020327,68,20,white
2894197240,362,56,black
943713965363859461,21,5,black
123393807,20,11,white
297788046,204,23,black
17426530,270,24,black
234253866,72,2,black
3351344656,26,12,white
23824225,220,59,white
21627191,134,1,white
120605637,572,200,white
40741032,45,1,white
202811009,179,24,white
1143308251,1401,272,white
336971609,81,4,white
250205759,120,69,black
393121096,21,1,white
2811810549,724,43,white
960054546247618560,2267,482,black
28119851,636,6,white
868919294935085056,116,1,white
22685582,211,29,white
914146047504584704,162,25,white
2199854039,158,10,white
177616059,465,156,black
16476308,397,1,white
4861466234,46,11,white
2176268267,148,19,white
399641811,1048,82,white
353951673,7,4,white
4135142686,101,90,white
392419942,66,12,white
799007890589814784,713,68,white
320917477,3134,53,white
1568454559,73,6,hispanic
3545480002,21,1,white
140604102,120,29,white
2802932671,818,15,white
297103375,32,19,white
259411469,38,3,white
30105593,108,3,white
3280739653,102,18,white
4660291539,420,34,black
893881834433425409,889,144,black
3195069940,76,21,white
43579649,271,87,black
933291698,210,13,black
787491182897168384,47,15,black
957614977,1108,427,white
323955925,47,1,hispanic
15097707,207,56,white
84205328,88,45,black
739605966367391745,38,25,white
141382069,32,4,white
881182365506207744,308,114,black
43804237,74,23,white
165405205,16,1,white
894919441326243841,1315,564,black
114275383,54,4,white
1666218992,17,6,white
24394793,84,6,white
557142642,61,22,white
1624872739,317,37,black
2411408814,48,5,white
745398255765291008,145,22,black
305888658,41,17,black
606840603,20,20,white
15474432,178,3,white
966500303129448448,36,33,black
2440963608,104,40,black
860160420,39,7,white
