User,Tweets,Tweets_with_Emoji,Gender
840818431029084161,6,2,female
833728677733081088,25,3,female
969334743228649473,29,1,male
37529641,1098,60,female
1107774000,12,2,female
163635405,110,34,female
60333662,523,201,female
323337173,6,1,female
19638012,42,2,female
588657016,40,35,female
22340230,991,269,male
802545494589313024,188,20,female
2200629523,68,11,female
322888300,798,597,female
58516437,144,10,male
884529476473950208,14,7,female
393082374,164,32,male
137508884,26,1,male
942483013249785856,32,20,female
441470218,95,32,female
966534009600618496,6,1,male
1576353378,724,53,female
3700853236,76,12,male
3549268101,549,37,male
77179939,51,29,male
101780360,384,104,female
162263936,9,6,female
770078152232144896,283,19,male
935941969154592768,164,83,female
30036412,734,107,female
39131434,57,1,female
469829391,81,7,female
1319219204,694,24,male
1522459356,85,14,female
3286981856,113,80,female
715083093,97,15,female
777543795306999808,63,7,male
183682693,113,5,female
546435248,181,31,female
2675581998,312,14,female
766444356928737280,51,2,female
28482853,135,4,male
776460509214285824,2322,1925,male
827732531420262404,59,25,female
840370071079931907,33,8,female
744408306282803201,68,41,male
190712638,1426,737,female
98017214,6,2,male
954793609,772,286,female
477123059,76,25,male
3351034977,126,41,female
2456008067,116,4,male
94136959,268,11,male
863773295614840833,108,19,female
89801607,830,62,female
775454285022760962,274,115,male
295300748,500,91,female
586815410,107,9,female
27366455,1137,242,female
952170334748332032,15,6,male
110045678,177,46,female
716384350279835649,85,12,female
541738281,1025,486,female
1231882597,489,188,female
1433122784,248,20,female
135264386,338,139,female
155705189,354,24,male
110580352,457,65,female
787049690672009216,135,20,female
405282556,27,6,female
2777091813,205,27,female
169477894,156,18,female
1529299838,491,185,male
765036638,36,6,male
3388665063,2,2,male
2804662920,51,14,female
169863308,101,75,female
15935833,56,2,female
14272312,393,49,male
14401715,296,7,male
1293169722,496,219,male
108742539,12,1,male
2204122577,137,40,male
130265173,77,1,male
1694229931,829,89,male
49208419,360,68,female
1171009856,236,20,female
738103124770967553,1362,29,female
415819314,37,15,female
802997361098321920,10,9,male
41135292,243,5,male
975770717793980416,509,67,female
818941177860755456,143,40,male
1115744130,182,25,female
104108986,11,5,male
13107502,511,2,male
2609164229,109,51,female
2880265341,319,30,male
362743735,434,17,male
774606108,2695,116,female
74834364,132,3,male
371654540,11,2,male
3183432392,238,14,female
1688424636,230,7,male
3078483739,89,48,female
2382884058,64,3,male
2671017091,609,69,female
14532620,249,7,female
146696849,878,72,male
599480639,283,77,female
18299656,223,42,male
3243600925,97,2,male
116507380,11,1,female
38683709,166,53,male
1601822096,82,17,female
894651756646469633,64,10,male
2568243819,17,7,male
57426729,101,31,female
287294522,20,17,female
17638317,81,10,female
1858857379,17,1,male
452592398,152,35,female
4453419442,127,13,male
893590711588802561,87,20,female
26553773,308,70,male
431161247,1047,39,female
957061704940228608,6,1,female
213026736,66,19,male
437109164,195,76,male
1029038874,1919,184,male
35307407,254,25,female
66843386,124,41,female
507547763,388,63,male
2149850844,1947,216,female
138141150,297,80,male
967847777756643329,2607,40,male
3006922331,270,5,female
605148485,170,7,female
184583441,66,7,male
825798896303669249,162,118,male
827618783770603522,35,18,male
974118380369317888,10,5,female
727241778,164,24,male
702201553374076928,83,9,female
14484362,76,18,female
285643981,117,31,male
2559998806,162,50,male
411060351,356,34,female
26414814,249,1,male
127782681,189,20,male
835533943185227776,381,44,male
1535595158,25,14,female
791675176979140612,11,2,male
153895527,883,437,female
258916720,36,4,female
26142884,474,3,male
101072110,27,6,male
255267342,1581,375,female
289164636,1117,103,female
718827822337421313,31,2,male
165961180,22,17,male
962711365197680641,75,33,female
391571091,497,450,female
264499860,365,44,female
1355570762,107,5,female
333020007,29,9,female
741148266423853056,5,1,male
896174082915479552,50,41,female
942222324778045440,335,229,female
948724274499653634,152,93,female
973099049044905984,294,22,female
233627580,67,28,female
17168498,314,35,female
40412016,149,5,female
878926890005921792,239,158,male
319377478,38,7,female
916858141840683009,324,27,female
2594908358,394,33,female
781690844483059712,20,7,female
871068966,895,401,male
137941589,31,6,female
254818935,580,128,male
904127948013412352,24,11,female
1192194829,271,66,female
550439868,40,5,female
885110419827941377,5,5,female
701345670674960385,40,1,male
2823853755,364,60,female
919077124467814400,12,9,female
3318245149,28,4,female
1291515972,104,9,female
851819367394410496,166,106,female
1161242960,130,35,male
64521310,94,48,male
897691428,40,34,male
704078485,166,10,female
2608032076,110,21,male
4719823517,1005,126,male
1874085271,331,1,male
4401674854,25,3,male
1055248062,58,1,male
2612216102,69,7,female
2721902662,20,4,female
272122365,170,11,female
766893446,101,3,male
778721495296073729,103,50,female
772254484030447618,54,18,female
634951778,423,130,male
2361421499,637,114,male
711785167,183,9,male
230588636,246,144,male
795684036236689408,65,51,male
47055221,144,52,female
785623207667785728,614,30,female
1158671108,6,1,male
378043092,17,12,female
765025801599348736,238,29,female
4800156382,540,44,female
1494616375,57,31,male
963260257647677440,66,38,female
48539967,163,6,female
389812141,74,8,female
1064936934,330,22,male
21732205,385,58,female
369193930,2797,1837,female
861006464986607616,10,7,female
122853393,140,41,male
2248793283,4,1,male
2907517030,9,5,female
21127964,732,43,male
1553665320,238,78,female
34404153,230,15,female
2651673412,633,85,female
4525320681,69,1,female
209666137,570,162,female
306543509,14,13,female
880444765015228417,16,4,female
207446908,73,41,male
29054836,387,14,female
2508471962,1169,253,female
2263452746,62,1,female
3243723189,57,17,female
807357676300730368,428,2,male
65412393,1478,255,male
444869362,186,24,male
1554106334,90,28,female
227451066,43,12,male
2705679621,47,1,female
202759893,730,30,female
812246164791664641,818,134,male
776596220085170176,58,2,male
908772282255933440,2,1,female
298661081,214,25,female
307700207,459,49,male
2174331481,185,36,male
223884348,260,35,female
45295580,338,174,male
275167592,179,17,male
636434612,86,22,female
159995887,415,95,male
22883320,43,32,female
250842991,700,31,male
2185375785,29,3,female
559924206,3,1,female
2893177271,68,37,male
259548321,1597,384,male
60254894,249,2,male
2206935922,3221,2,female
114609570,452,58,male
1236964022,8,1,male
844169456,956,4,male
38175710,34,1,male
4142754735,20,10,female
36171449,1584,14,male
208798746,532,249,male
435916774,78,73,female
719959217604530177,434,57,male
278477708,961,123,female
3415119612,152,9,female
174083438,241,45,male
792545083186933760,361,251,male
9667932,16,2,female
2460636426,12,3,male
2432756262,119,1,female
316659505,526,5,male
33344346,26,1,female
541799916,1244,348,female
22878216,12,3,female
601853090,83,33,male
812290003,82,10,female
749341755997290496,339,15,female
2921001957,273,18,male
962337152322465793,180,5,female
124946772,370,5,female
605826435,191,71,female
1289943769,31,4,male
2756159360,309,9,male
3619119257,11,3,female
949357136542425089,988,661,female
3314740848,45,9,female
882044747078094849,87,19,female
3546093617,16,5,female
756909230586757120,48,24,female
34399736,284,88,female
735975897715646464,3238,1421,female
553316241,170,57,female
292519194,539,42,male
441313993,431,28,female
372011392,199,8,female
870409207895519232,74,11,male
117264210,139,5,female
741064496362475520,579,137,male
855120211,126,85,male
2208013442,21,4,male
2198025372,30,1,female
1120292425,265,92,male
820561655100768256,10,5,male
81903101,79,25,male
3353557138,20,18,male
110296802,58,1,male
17374309,672,7,female
948279959604416513,144,117,female
566722297,6,4,female
453854472,374,26,male
296297424,7,2,female
462316218,1857,16,male
1321419380,15,1,female
2628633315,306,117,female
18378003,20,1,female
319222216,1822,41,female
64831229,95,9,female
16617478,439,175,female
3592069337,20,6,male
87315924,118,1,male
76203832,121,6,female
126797789,653,274,female
126799420,30,5,female
4758825989,40,1,female
794707708045918208,32,7,female
122078824,793,123,male
1698335965,297,25,male
2771705638,143,42,male
766347,573,17,female
425972740,121,30,male
4187028615,20,6,male
2591553526,267,96,female
898917316804485120,40,9,female
538572108,45,10,female
24040439,301,85,male
874231544,16,5,male
947170289431076865,188,1,male
1218045684,71,3,female
783062745793105920,55,19,male
2512486809,138,12,female
227386782,46,1,female
192824559,1332,8,male
769268463567245312,135,8,female
755677202,280,20,male
199950842,312,68,female
824766425067880449,104,19,male
771433936018898944,409,73,female
26565969,551,179,male
1566480673,9,9,female
36426096,260,8,male
1680332820,880,121,male
814540783428706304,201,1,female
513462729,90,21,female
148844642,133,6,female
947834031676289024,178,28,female
939242460030611456,12,1,female
867390552752435200,7,3,male
3248308422,339,75,female
19008207,176,40,female
4196647851,25,1,male
323474343,48,3,female
2906888086,47,4,male
25690944,654,47,male
1563454141,524,52,female
365084401,31,8,male
727495369,40,4,female
3028284825,162,3,male
3161632883,112,92,female
2484890781,127,8,male
250405993,48,9,female
252295373,6,2,male
872896339952226304,594,117,female
529881786,213,40,male
2413046448,170,22,female
4594766179,2241,28,female
183650023,1425,339,female
814227,519,3,male
563278523,52,1,female
1409206548,705,57,male
398577319,9,1,male
200983295,12,1,female
356254105,4,2,male
815126494431350784,29,7,male
18769082,105,3,female
84770557,238,27,female
18274204,66,27,female
722186775851069441,4,2,male
3215376436,1463,38,male
228175190,618,249,female
857474400161071105,160,58,female
42814771,245,8,male
2320319300,13,2,female
64115720,122,14,female
888560343160688640,11,3,male
2358640893,16,2,male
3561006737,3,1,male
237994306,216,63,male
792971675444908032,347,11,male
3234518704,14,9,female
4212050175,25,2,male
22950418,119,10,male
3110706112,40,9,female
14169655,56,5,female
6194102,202,11,male
215020822,375,1,male
94667346,16,5,male
22848758,123,2,female
4873714383,36,13,female
807968504,3029,108,female
319426633,41,3,female
922520609661378564,89,8,male
16501022,1591,77,female
92616678,424,2,male
953483817200779264,163,71,female
22963023,139,24,male
2368776817,1995,12,male
360684254,174,14,male
915576807344214016,26,2,female
2220614127,376,12,female
547707269,15,2,male
2370941186,46,34,female
722789209,129,55,male
31984449,31,2,female
740944756147163140,3,1,female
3642297082,3,1,male
77802404,184,16,female
4252456823,866,49,female
44004183,55,14,female
48803907,166,25,female
21665204,184,29,male
1537801728,75,3,female
863497934800867329,240,77,female
901123040,1147,30,male
4454385521,44,16,male
957456543280259072,64,14,female
2575886748,125,60,female
773967849660579840,50,41,male
861644284050546688,130,10,female
619615882,55,19,female
936719041305153538,20,4,male
3317798805,223,99,female
168748482,48,27,female
291012103,92,17,male
707759854702690305,152,65,female
3346184651,48,22,female
192738194,24,4,female
7068622,357,1,female
30031596,416,28,female
2667553050,53,1,male
23831229,695,12,male
292576551,70,33,female
739592894651191296,1968,8,male
719686380725669888,81,3,female
752731297919954944,12,1,male
1366227480,207,79,female
788092704,2925,1061,female
728140832952324097,208,29,male
223493427,1438,804,female
254262621,19,3,male
975808912317386752,467,192,female
431724662,55,13,male
16045921,298,21,male
464795252,174,1,male
710014100,908,80,male
849052157487849473,7,5,male
36934767,360,2,male
1497101449,145,45,female
2685285750,1488,12,male
840691599420071939,48,5,male
949740243854548993,46,5,male
3127900839,43,4,male
831747040564621312,61,5,female
311062734,1250,130,female
928955587106430976,46,10,male
2241922524,170,30,female
92639845,5,1,female
1713168042,31,12,female
355548644,515,82,female
195704276,69,2,female
25467473,129,44,female
53949264,58,10,male
877973688548818945,13,2,male
949108310405468161,131,22,male
623017463,14,5,female
630650147,10,1,female
2289826918,982,264,female
25758633,279,110,female
827589928712278016,31,11,female
928054190,672,338,female
772678328301948928,34,20,female
2511673367,177,76,female
21389865,208,16,male
900416033252626432,76,34,male
3395599942,408,150,female
970814379934519301,304,15,female
40335569,309,8,male
115556885,121,4,female
22891428,633,69,male
840718185565417473,1002,459,male
216328260,1268,521,female
110938362,119,30,female
3015110009,205,5,male
765664903529136129,78,40,male
991673996,106,3,male
14012052,23,2,male
473188756,181,5,female
43613,28,2,female
946965195351568384,51,13,female
910872695260237825,26,1,male
632146408,86,7,female
24193766,452,15,female
354576410,596,349,male
704918707777236992,385,131,female
724097754100817922,241,63,female
40934039,593,91,female
1276062529,521,170,female
20207480,8,1,male
796553261763489792,38,16,female
392496878,128,22,female
249002719,793,17,female
2575656104,156,36,female
9044882,81,1,male
734757246811410433,37,5,female
162950419,277,149,female
4312067896,25,5,male
263473804,893,10,male
68731073,316,3,female
192997868,94,12,female
2830505153,83,4,female
2415016877,46,1,female
1017187891,298,56,male
793158654816116740,122,18,female
2244573613,1001,75,female
800548400760385536,3103,878,male
1969544359,44,3,female
982622972,9,8,male
953569997279940613,1310,177,male
79898678,12,6,female
963461764590505984,172,25,female
2852805164,55,26,male
958851046687887360,68,44,female
37970080,1177,87,male
1116986750,28,9,male
1669838972,7,1,male
2548797835,8,2,male
345707787,38,8,female
2886310287,76,17,male
799099378564812800,31,2,female
818318279664173056,4,3,female
15029172,1089,172,female
885582189873725442,421,78,female
3294551343,57,15,male
811971994438823937,211,42,male
746258111845916672,97,23,female
843806180577361920,74,9,male
920354392062222337,246,19,female
724096165839536128,186,14,male
355253526,849,414,female
272471839,49,21,female
3584095036,213,148,male
88725451,360,87,male
942641019358777344,17,14,male
926539636385763335,205,5,female
64705760,259,5,male
918330710745903110,449,115,female
104386072,940,422,female
2476863657,95,33,female
182544914,175,17,female
3221362822,121,20,male
26551289,15,5,female
236758108,134,19,male
2238100585,155,7,male
17355722,846,4,female
98231747,67,38,female
811655002972389376,46,2,male
2559282826,31,5,male
847885375,13,3,female
18683781,583,40,male
96054764,165,6,male
2528488918,185,46,female
2901772971,1841,422,male
762450487769571328,200,89,male
78117872,45,11,male
28918261,38,5,female
14842431,374,44,female
809196689441652737,323,7,male
2307086787,460,45,male
110320598,1137,169,male
168939425,312,8,male
351385933,512,3,male
137220013,2585,278,male
194784098,73,3,female
922419613,683,381,male
899020548,15,4,female
904472251642335233,132,96,female
553956299,824,46,female
805962906,658,1,female
827611632754892800,10,6,male
3041381223,18,11,female
2655626478,67,18,female
2821330426,330,15,female
732114274315829248,15,2,female
2850781505,4,1,female
870446739500580865,3004,494,female
95759496,31,4,female
53414748,84,4,male
228805720,59,14,female
339505294,106,12,female
18887201,237,51,female
843816077566054400,106,28,male
53788241,124,72,male
909919264911626242,57,27,female
19999260,23,1,male
410539976,20,1,female
496585903,125,2,male
779262418870538240,119,75,female
14552124,821,88,male
737873887,96,27,female
276675128,34,1,female
14690919,116,15,female
14467688,562,370,male
2761610163,115,26,female
1012025948,34,11,female
565745014,88,54,female
925825639218929674,85,2,female
242506596,565,27,female
4573549641,780,79,female
790212672549687297,52,18,male
902620063,125,60,female
378688964,197,7,female
4819848249,1224,50,male
22193361,120,2,female
31159530,188,44,male
14150115,383,2,male
729483695690813440,71,14,male
227930628,139,13,female
223244146,51,23,female
752623578382733313,208,77,female
3198646977,67,35,female
2721675203,305,144,male
4838815575,39,1,female
713950758010535936,159,13,male
3006902499,675,92,female
21162077,95,37,female
2612231706,12,2,male
791820328158765056,30,3,male
1186548805,2633,3,male
597688450,90,12,female
966379890311249920,1,1,female
16214742,99,3,male
3599284883,18,6,female
36559206,918,14,male
458698905,114,11,female
1520637229,2392,837,male
770096803127623682,56,7,female
4853856923,31,23,male
3037210782,619,89,female
574474976,971,126,male
2486753152,16,2,female
315562202,1345,442,female
26231887,371,125,male
259399278,177,13,male
336112650,89,29,male
705481662285668352,265,155,female
2786293195,54,7,male
1215659359,237,9,male
29405902,74,7,male
154791274,592,349,female
28303262,1298,291,male
865698736349089793,19,9,female
232762452,185,43,male
1665978121,150,56,male
925388407085457408,30,14,female
38028719,28,2,female
807075683893710848,53,5,male
884959553686835200,6,3,male
19928900,180,11,female
1667033113,78,13,female
769657324113956874,96,1,male
2882950144,66,23,male
37579954,119,9,male
450397102,293,2,female
486295733,892,317,male
69880122,263,14,female
616858216,19,3,male
44916742,518,63,female
3290175639,160,76,female
757304946,27,3,female
943531608400973831,6,3,male
492421556,295,45,male
2534465919,2,1,male
34074379,330,107,female
2576033366,780,76,female
16661285,138,13,female
313728497,930,418,female
23237418,236,26,male
216660161,53,28,male
13789592,758,57,female
956268231140003841,11,7,male
761190383971950597,67,12,female
3160274509,39,4,female
539365824,428,60,female
3731062396,14,6,female
356996551,6,2,female
14506696,1011,73,female
738729028652171265,23,1,male
913419779729498113,286,148,male
95752006,2898,2,female
2817786518,450,106,female
969751529401053185,2386,135,male
951869993444143105,14,8,female
3236252886,27,3,female
2373802966,1215,657,female
1143563119,21,12,male
45283136,424,25,female
2933103543,763,188,female
758177170799915009,74,16,female
3056566979,145,13,female
2153997889,67,6,female
859617018433155072,70,49,female
916228417,5,2,male
2717656711,104,11,female
3235683492,57,5,male
804186405551374336,512,169,male
75471199,434,116,female
299847515,1036,62,female
919410396066451456,39,29,female
818633213233004545,66,6,male
1969905182,303,30,male
473459393,79,20,female
16907734,1015,137,female
4108961303,209,19,male
1487811986,7,1,female
495146524,1158,452,female
233776990,674,202,male
239551985,196,15,male
2987969057,514,441,female
3027577229,185,9,female
347201605,760,332,female
411052402,563,67,female
77852581,666,11,female
887965409550499840,84,24,female
68603403,97,22,male
4595655980,1821,26,female
2911433601,122,16,female
43196596,526,202,female
306443607,81,22,male
3352357967,1,1,female
878477799060889602,86,48,male
469763,2791,70,male
584295178,135,14,female
1135344066,147,37,female
838820608637087744,237,18,male
100915755,1689,879,female
234937787,895,136,female
143712465,1048,473,male
73010728,100,78,female
705935550,118,6,male
794380428127956993,648,195,female
69824612,589,32,female
25502416,82,20,female
1551564320,119,18,male
95013413,11,6,female
159318329,350,39,female
240505715,808,103,female
350029623,117,4,male
765048225694875648,63,16,female
498716662,30,7,female
18840244,996,9,male
118613399,457,3,male
27388587,42,2,male
879550933834838016,31,2,female
3747734781,1919,802,female
236970855,38,2,female
1260698300,1600,1079,male
919352941638750208,7,2,male
760883543698444289,20,3,female
829399547981991936,72,1,male
1584522517,473,112,male
15059396,62,1,male
268881809,104,6,male
297506798,127,1,male
272521469,71,23,female
1337524615,268,36,female
12388512,168,1,female
280080395,147,72,female
121673766,105,49,female
3815731991,17,5,female
914185893619134465,122,30,male
45663324,419,29,female
483428196,209,38,male
14425774,1808,109,male
3382147486,243,44,female
196148803,131,23,female
2631391817,767,83,female
1379150822,111,66,female
367538746,58,33,male
542064484,43,27,female
1463558209,59,12,female
967154038319058946,111,20,male
3892349075,418,143,male
3010612533,11,10,female
1042510232,31,1,male
3354260207,16,8,male
541091034,244,18,female
265670250,91,4,female
160431581,426,92,female
38512096,63,31,female
609618009,149,1,male
3201391845,47,1,female
1635771325,17,1,male
448607452,1362,288,female
96439494,39,4,male
349868158,34,7,female
958596268212793344,1473,607,female
946248058353913856,9,1,female
559566368,348,46,male
54397651,4,2,female
33505979,52,1,male
273632711,19,3,female
4146586516,9,2,female
811796312077332480,23,10,male
782712763667845123,751,177,female
41983617,72,8,female
755816967710380036,1315,189,female
887089391100981249,32,6,female
1663663561,936,113,female
2435603790,95,3,female
939699972592848896,511,98,male
975846387949690886,9,4,female
3198142699,179,72,female
338024604,1256,246,male
2724517039,176,29,male
140110892,267,14,male
894955058542108672,154,12,male
707813867720675328,473,40,female
124690843,935,4,male
2645440428,37,20,female
590445243,201,10,female
20015530,222,13,male
587331979,534,84,female
234580041,268,3,male
908453894853980160,310,43,male
1537210801,49,5,female
776544085360377856,117,1,female
61090645,30,2,female
21708314,183,1,female
844361486734688258,56,13,female
948707595279392768,73,11,female
2186695126,119,75,male
790723585576931328,349,57,female
24822574,126,29,male
830472956,24,2,male
241728966,145,15,male
750883877967826945,11,6,male
30747445,70,11,male
3000766156,345,8,female
312029696,1480,2,female
4867154296,162,6,male
879203826519166976,170,5,female
430131869,2054,259,female
4741049374,21,6,female
45485902,3080,13,male
429337435,138,42,female
900121352836960256,193,77,female
943276772,23,1,male
1330456418,187,1,female
103934196,1984,11,male
31595806,140,3,female
6474282,81,10,male
525554063,77,27,female
154793211,416,45,male
3858822015,133,18,female
765363789810241536,307,51,female
290307644,611,145,female
1480314654,542,91,female
238767029,16,3,female
558943360,166,5,male
320517004,491,3,female
869748855830716417,236,21,female
924668251,76,10,female
28222700,44,11,male
289142192,236,180,male
529777192,263,49,female
21156869,219,1,male
586950253,123,13,female
238084067,2795,1226,male
429433847,16,4,female
400342023,225,31,male
745014858618441729,289,35,male
70900780,38,1,female
939010668140814336,115,3,female
820252180796100608,1645,111,male
4684606940,144,6,male
1510992967,199,1,male
823742311049940992,13,2,male
15631822,377,152,female
22712709,82,7,male
1976635056,41,2,female
50748768,30,10,male
4706604862,58,10,female
52199215,1846,26,male
268973777,6,6,male
124951476,399,30,female
3130751009,77,12,female
448169851,54,7,male
2697362489,14,1,female
3611455888,237,54,female
20689563,590,83,female
4021341015,262,41,male
2973897592,215,61,male
948273173329477633,9,2,male
884848132038807556,7,3,female
3053020970,95,5,female
909317076,553,1,female
109701690,26,18,male
278127239,57,6,male
498230920,40,24,female
277912173,51,4,male
116640323,3187,5,male
834805740644794372,141,38,male
286894080,36,10,female
230618065,169,51,female
177607473,440,204,female
268084301,19,3,male
2414372979,1792,555,female
1640929196,1715,196,male
29551457,668,78,female
1925296094,108,10,male
874659674536194048,1360,86,male
2504286486,3,1,male
164518501,39,18,female
37464007,76,2,female
2802308574,22,2,female
2530744681,44,3,male
61013547,385,104,female
62359020,321,27,male
3011603723,51,34,female
3306040887,857,267,female
715283121776648192,43,18,female
244077665,1182,10,male
252802315,35,9,male
245213900,497,11,male
49422284,58,6,female
7414772,1599,43,male
347292188,1181,387,female
915597418187624450,15,1,male
1258495998,37,20,female
743556269890486272,427,5,female
883163230486581251,24,14,male
4361100255,47,17,male
926093406,274,61,female
986504329,401,122,female
633381805,222,12,male
366821173,53,17,male
957002341231755264,115,7,male
952958494168305664,267,85,female
3142970580,24,1,female
2488243901,157,82,male
142370931,54,2,female
109146462,292,71,female
48236284,412,38,female
23265221,242,137,female
154661281,93,3,male
95567458,29,2,female
454511071,261,41,male
24853931,277,164,female
708703735485112320,24,1,female
438690035,329,103,male
14149199,1023,145,female
877930785004818432,108,24,male
747257270321426432,101,35,female
905599863290826752,21,1,female
856404887164174336,2910,447,male
86678333,109,5,male
227489054,43,4,male
93298375,170,13,male
202448064,196,39,female
1323411865,47,3,male
3194812000,289,65,female
916440810371141633,389,12,male
1695236714,56,18,male
21417225,238,83,female
85482106,558,14,female
791952008,12,1,female
2753307589,179,20,female
785214225815834624,245,94,male
23995285,64,19,male
27783645,131,36,male
715340825929125888,144,33,male
564425755,40,9,male
55289266,1215,363,male
470390063,63,18,female
314155927,1272,62,male
2193321395,39,1,female
949744207668895744,182,94,female
52730520,2061,395,female
705145567190585344,187,8,female
95514414,283,4,female
807629216984371200,274,7,male
230364055,180,28,female
298596391,28,3,female
1149644942,113,4,female
483130534,94,15,male
428568453,101,49,female
273145173,536,136,male
3082154130,1545,599,male
486844224,399,35,female
1499129562,9,1,male
15992245,10,2,male
4173971363,30,4,female
4837432558,1220,302,male
25479794,139,42,male
855447590,72,4,female
1851388219,1265,86,male
37053360,317,45,male
945963205,259,7,male
19829693,37,5,male
899137239191572481,85,9,male
30945652,219,12,male
741591161316376577,61,10,male
24751502,258,81,female
9313032,105,2,male
2307223608,2384,153,female
43372057,268,37,female
552103982,218,38,male
758414305,151,48,female
394419148,438,36,female
524562938,39,3,male
126741647,489,69,male
40373703,936,18,male
887098804096434176,96,5,female
961413806911115264,347,20,female
737382849695875072,2,1,male
528036317,636,245,female
2206147549,56,12,male
605439319,84,16,female
9548322,331,34,female
340336790,17,10,female
37571253,191,18,female
912419688,163,43,female
211366250,52,8,male
948552480404762625,239,8,male
102035352,300,9,male
28010482,55,19,female
327066932,19,16,male
885875531870330883,178,30,female
766547876,10,1,female
180278834,352,62,female
815740689417990144,125,21,female
798977380257820672,1359,130,male
251429296,37,23,female
30013223,11,2,male
2436012282,321,120,female
35908746,220,19,female
5876252,384,18,female
2997028475,68,10,male
457031341,16,3,female
1325939773,38,1,male
957000450,6,2,female
936377478351859712,230,27,male
109671228,78,22,female
414485594,170,25,female
348433389,29,12,male
879910926685753344,8,2,male
275654200,760,75,female
1136238692,116,4,male
254578144,88,17,female
2817294688,488,313,female
180657718,288,67,female
621739170,11,1,female
328575239,38,2,male
15903641,37,2,male
83809679,297,1,male
1219380182,125,4,male
911679975199211522,127,3,female
357585707,70,25,female
828628682445115393,56,6,female
75185429,215,43,female
93556735,978,242,female
3152231837,19,7,female
27113694,52,1,male
568818096,167,94,female
500908007,18,8,male
829031620350984192,32,14,male
3231845121,29,2,female
612750798,127,4,male
178427825,509,87,male
114569963,99,21,male
2378144702,36,1,female
897503353105788928,7,1,male
779438583119740928,25,10,male
19151771,541,18,male
31048700,51,14,female
3138543567,118,74,female
15386694,787,68,male
17263273,56,13,male
1687260318,641,475,female
14882943,7,1,male
145941677,341,6,male
211276081,8,3,male
128780012,474,45,male
973243019653730304,11,1,male
547394075,63,6,male
68292358,1103,81,male
956188422917574656,41,41,female
3829006823,2743,203,male
273723456,1085,82,female
72561529,17,1,male
816348738000220160,333,2,male
81644630,21,3,male
2920898027,176,1,female
151680519,29,18,female
822782622,270,12,female
1963225926,74,3,female
1616338494,44,5,female
191179692,106,27,female
149233904,34,9,female
333556116,22,13,female
910537628,44,28,male
853567585379418119,812,401,female
362826247,694,50,female
21211001,690,266,female
4188196354,466,66,male
933709076986499082,21,1,female
2638806211,367,2,male
940334144638324737,9,3,male
464885878,202,5,male
2280282622,145,64,female
830641966845198336,1,1,male
714532331361579012,60,16,female
335064692,84,4,female
850140447079108608,92,35,male
945004847304249344,8,3,male
456968323,63,15,male
1327801028,106,69,female
237086173,52,2,female
730141668339535872,41,2,male
16241581,184,53,female
20691359,47,2,male
281539698,521,94,female
254751507,21,2,female
3048059447,3038,524,female
1292106390,187,35,female
28000693,62,30,male
11459312,7,1,male
293902607,60,1,female
716515754443718656,596,185,male
1494834566,687,189,male
3133996234,16,5,female
955295787185049600,27,5,male
745742952,58,15,female
782788834144686080,303,180,female
2719359417,196,1,female
778315429190201344,15,1,female
748428629978267648,167,79,male
3294882717,5,4,male
953438864210907139,1204,402,male
360807291,19,4,female
40900227,517,54,female
134976379,1402,101,female
65618681,7,4,female
23058326,406,10,male
35483202,285,42,female
2507308125,228,117,male
4367219235,1281,676,male
328118303,660,35,female
974464326387077120,1469,289,female
56608893,3,1,male
330033713,1409,10,male
18435176,1851,46,male
49261446,105,60,male
2861454152,165,4,male
490900020,556,12,female
770050836764524549,364,53,female
22027532,188,62,male
955194400375701504,9,3,male
3711389543,851,62,female
123012182,63,5,male
263477299,229,2,male
231409088,16,1,male
894249991300145152,10,7,female
3404923133,869,14,male
15315979,466,84,female
743660559095177216,85,43,female
27535134,360,135,female
3994410023,123,103,male
21044946,41,13,female
101991054,25,1,female
437971723,923,12,male
566374898,14,2,male
253161209,856,130,male
42783002,1105,326,female
17922304,247,14,male
807821015137001473,296,98,female
332142685,54,1,male
950524016816619522,608,234,male
880996803579129856,56,27,female
1232553025,299,20,female
21360862,129,40,male
554421035,168,32,male
36501387,42,6,female
246661357,326,142,female
770801553955512320,279,173,female
1684288326,124,15,male
20329480,145,61,female
948438847137951744,434,97,male
935603454936014854,62,19,female
883594514,363,55,male
915347794830995456,142,22,female
159292885,232,43,male
3003970443,120,10,male
610136287,263,13,female
2172662235,28,2,female
946860898626437120,651,354,male
38421062,620,19,male
39677001,176,7,male
2522184629,1420,488,female
702274245,870,86,male
713485002,120,7,female
56130213,462,65,female
31192632,179,8,male
861286206520401920,2271,200,female
36290677,1177,85,male
49717220,2805,602,male
4897600133,152,85,female
200209575,17,1,male
1048920708,151,2,male
47010128,1154,555,male
1210486230,39,2,female
574472224,28,4,female
2921129342,6,1,female
928133896595820549,1440,996,female
419194401,197,27,female
19296773,18,1,male
61310199,994,339,male
825082012549648385,11,1,female
3227465638,86,68,male
353805934,135,4,female
40516407,210,78,female
3054370286,139,8,female
593138053,122,59,male
2579628398,340,191,female
61842233,172,16,female
34336952,425,149,male
838917491900416001,1237,122,male
910945652,301,104,female
745456036295884800,107,22,female
883539379670667264,51,1,male
751260373152477185,410,61,male
1583596508,158,8,male
1199218710,165,52,female
3302313875,329,29,male
242845387,303,12,male
