Emoji,P-value,ethnicity
😩,0.0,asian
🖕🏻,2.0186179878042137e-179,asian
🌚,1.0606745002125062e-175,asian
🤙🏻,3.572763962609714e-173,asian
🤦,1.3888195036496379e-126,asian
🙆‍♀️,3.745318681399741e-124,asian
😭,6.864683629160834e-116,asian
💅🏼,1.5252658633800868e-91,asian
💅🏻,3.641515099211299e-89,asian
📷,5.850565700349859e-77,asian
👩,1.690164514821555e-73,asian
😔,4.7749167854266365e-71,asian
💗,9.146279772228852e-59,asian
🤡,1.5710915538100267e-56,asian
👦,1.2041420012707435e-50,asian
💓,5.756114773991206e-50,asian
👈🏾,8.008047962857495e-50,asian
🤘🏼,1.5287931916608803e-41,asian
🙅🏻,3.3787683432327877e-41,asian
💞,3.5663857959087824e-39,asian
💘,5.400567894255527e-34,asian
👉🏾,5.951439520495101e-32,asian
🙆🏻,4.8208197973917807e-29,asian
🏋️‍♀️,2.5382441106210687e-28,asian
🌸,3.0700575594901564e-26,asian
💝,4.4845379221544876e-26,asian
😣,2.5093623855437024e-25,asian
🖖🏽,1.0079672579949825e-24,asian
👨,1.0263924095563056e-24,asian
⤴,1.0451542983368143e-24,asian
🤟🏽,2.0448591827056196e-23,asian
💜,4.6246406624079637e-23,asian
🐤,5.399464140526569e-23,asian
💢,5.570234108170182e-23,asian
💖,2.922335310794433e-22,asian
🤷‍♀️,3.501245942642512e-22,asian
💸,4.461603266105484e-22,asian
💕,5.848895219034943e-22,asian
🌙,7.964732357985631e-22,asian
🖕,2.842220662494419e-20,asian
♥,1.6908844578850663e-18,asian
🤬,9.619407087715648e-18,asian
🤳🏼,5.221356795273059e-12,asian
🇲🇾,5.221356795273059e-12,asian
🤤,5.642720025682847e-12,asian
💀,7.170754413336798e-12,asian
🤦‍♀️,2.441551562671889e-10,asian
🍃,8.144266758383819e-10,asian
🖕🏾,1.5918025262905165e-09,asian
👹,1.859048784642812e-09,asian
🤨,2.5018002664802095e-09,asian
👍,2.709987401847908e-09,not asian
😉,1.1894272356700066e-08,not asian
📹,1.6030500558365574e-08,asian
🕴🏻,1.967657888050501e-08,asian
✨,2.1064792479449404e-08,not asian
😪,3.3404977094103815e-08,asian
🧒🏽,1.9298359486021274e-07,not asian
👱🏾,1.9298359486021274e-07,not asian
👩🏽‍💼,1.9298359486021274e-07,not asian
👨🏼‍🔬,1.9298359486021274e-07,not asian
🍘,1.9298359486021274e-07,not asian
🏄🏿‍♂️,1.9298359486021274e-07,not asian
🧪,1.9298359486021274e-07,not asian
🇧🇼,1.9298359486021274e-07,not asian
👨🏻‍🚒,1.9298359486021274e-07,not asian
🤜🏿,1.9298359486021274e-07,not asian
🧜🏽‍♂️,1.9298359486021274e-07,not asian
👨🏾‍🎨,1.9298359486021274e-07,not asian
⛎,1.9298359486021274e-07,not asian
🕙,1.9298359486021274e-07,not asian
👨‍🦲,1.9298359486021274e-07,not asian
👩🏽‍🚒,1.9298359486021274e-07,not asian
👳🏻‍♂️,1.9298359486021274e-07,not asian
🤳🏿,1.9298359486021274e-07,not asian
👨🏾,1.9298359486021274e-07,not asian
👩🏻‍⚕️,1.9298359486021274e-07,not asian
🥎,1.9298359486021274e-07,not asian
🔤,1.9298359486021274e-07,not asian
🚠,1.9298359486021274e-07,not asian
🧑,1.9298359486021274e-07,not asian
👨🏽‍💻,1.9298359486021274e-07,not asian
🧔🏾,1.9298359486021274e-07,not asian
🚴🏿‍♂️,1.9298359486021274e-07,not asian
🇲🇵,1.9298359486021274e-07,not asian
🙍🏽‍♀️,1.9298359486021274e-07,not asian
🛄,1.9298359486021274e-07,not asian
👱🏻,1.9298359486021274e-07,not asian
👮🏽,1.9298359486021274e-07,not asian
🖖🏿,1.9298359486021274e-07,not asian
🚵🏿‍♀️,1.9298359486021274e-07,not asian
🏄🏻,1.9298359486021274e-07,not asian
🙍‍♂️,1.9298359486021274e-07,not asian
🏋🏿‍♂️,1.9298359486021274e-07,not asian
🤽‍♀️,1.9298359486021274e-07,not asian
💹,1.9298359486021274e-07,not asian
🧖🏽‍♀️,1.9298359486021274e-07,not asian
👨🏻‍🔬,1.9298359486021274e-07,not asian
🧝🏻‍♂️,1.9298359486021274e-07,not asian
🧙🏼‍♀️,1.9298359486021274e-07,not asian
👨🏽‍🔧,1.9298359486021274e-07,not asian
⛹🏽‍♀️,1.9298359486021274e-07,not asian
🇧🇱,1.9298359486021274e-07,not asian
🇦🇸,1.9298359486021274e-07,not asian
🇧🇯,1.9298359486021274e-07,not asian
🇦🇽,1.9298359486021274e-07,not asian
🇦🇨,1.9298359486021274e-07,not asian
🇦🇲,1.9298359486021274e-07,not asian
🔠,1.9298359486021274e-07,not asian
🧗🏼‍♀️,1.9298359486021274e-07,not asian
🧓🏼,1.9298359486021274e-07,not asian
㊗,1.9298359486021274e-07,not asian
🚣🏽‍♀️,1.9298359486021274e-07,not asian
🧔🏿,1.9298359486021274e-07,not asian
👳🏾‍♂️,1.9298359486021274e-07,not asian
🧝🏻‍♀️,1.9298359486021274e-07,not asian
🧒🏻,1.9298359486021274e-07,not asian
💂🏿‍♀️,1.9298359486021274e-07,not asian
🙇🏻,1.9298359486021274e-07,not asian
🙍🏽‍♂️,1.9298359486021274e-07,not asian
💂🏼‍♂️,1.9298359486021274e-07,not asian
🤽🏽‍♂️,1.9298359486021274e-07,not asian
🇶🇦,1.9298359486021274e-07,not asian
🙎‍♂️,1.9298359486021274e-07,not asian
㊙,1.9298359486021274e-07,not asian
🈵,1.9298359486021274e-07,not asian
🈲,1.9298359486021274e-07,not asian
🚣🏾‍♀️,1.9298359486021274e-07,not asian
🙅🏿,1.9298359486021274e-07,not asian
👩🏾‍🎤,1.9298359486021274e-07,not asian
👱🏾‍♀️,1.9298359486021274e-07,not asian
🇭🇹,1.9298359486021274e-07,not asian
🇿🇲,1.9298359486021274e-07,not asian
🤸🏾,1.9298359486021274e-07,not asian
🙎‍♀️,1.9298359486021274e-07,not asian
🧕🏿,1.9298359486021274e-07,not asian
🇬🇵,1.9298359486021274e-07,not asian
🧗🏽‍♂️,1.9298359486021274e-07,not asian
🏇🏾,1.9298359486021274e-07,not asian
🚶🏿,1.9298359486021274e-07,not asian
🚶🏽,1.9298359486021274e-07,not asian
⏯,1.9298359486021274e-07,not asian
🙎🏾‍♀️,1.9298359486021274e-07,not asian
🏊🏾‍♀️,1.9298359486021274e-07,not asian
👃🏾,1.9298359486021274e-07,not asian
🦴,1.9298359486021274e-07,not asian
🧒🏾,1.9298359486021274e-07,not asian
🤱🏼,1.9298359486021274e-07,not asian
🧖🏿‍♂️,1.9298359486021274e-07,not asian
👩🏾‍🌾,1.9298359486021274e-07,not asian
🇬🇸,1.9298359486021274e-07,not asian
🧖🏾‍♀️,1.9298359486021274e-07,not asian
🤸🏿‍♂️,1.9298359486021274e-07,not asian
🛀🏻,1.9298359486021274e-07,not asian
🧗🏾‍♂️,1.9298359486021274e-07,not asian
🚶🏼,1.9298359486021274e-07,not asian
🧕🏾,1.9298359486021274e-07,not asian
🚴🏾,1.9298359486021274e-07,not asian
🇨🇻,1.9298359486021274e-07,not asian
📴,1.9298359486021274e-07,not asian
↖,1.9298359486021274e-07,not asian
🧝🏿‍♀️,1.9298359486021274e-07,not asian
📳,1.9298359486021274e-07,not asian
👨🏽‍🚀,1.9298359486021274e-07,not asian
🦹‍♀️,1.9298359486021274e-07,not asian
🇦🇼,1.9298359486021274e-07,not asian
🇫🇯,1.9298359486021274e-07,not asian
👨🏿‍🎓,1.9298359486021274e-07,not asian
👩🏾‍⚕️,1.9298359486021274e-07,not asian
👳🏿‍♂️,1.9298359486021274e-07,not asian
👨🏽‍⚕️,1.9298359486021274e-07,not asian
🧙🏿‍♂️,1.9298359486021274e-07,not asian
🧓🏽,1.9298359486021274e-07,not asian
🇻🇺,1.9298359486021274e-07,not asian
🔕,1.9298359486021274e-07,not asian
🏌🏽,1.9298359486021274e-07,not asian
💇🏼,1.9298359486021274e-07,not asian
🧕🏼,1.9298359486021274e-07,not asian
🚟,1.9298359486021274e-07,not asian
💂🏽‍♂️,1.9298359486021274e-07,not asian
🛃,1.9298359486021274e-07,not asian
🇲🇼,1.9298359486021274e-07,not asian
🕚,1.9298359486021274e-07,not asian
🙍🏼‍♀️,1.9298359486021274e-07,not asian
🧑🏻,1.9298359486021274e-07,not asian
🧔🏼,1.9298359486021274e-07,not asian
🕴🏿,1.9298359486021274e-07,not asian
🏋🏿,1.9298359486021274e-07,not asian
🙇🏾,1.9298359486021274e-07,not asian
👧🏿,1.9298359486021274e-07,not asian
👮🏻‍♀️,1.9298359486021274e-07,not asian
👨🏼‍⚖️,1.9298359486021274e-07,not asian
👩🏼‍⚖️,1.9298359486021274e-07,not asian
👨🏽‍⚖️,1.9298359486021274e-07,not asian
👨🏿‍⚖️,1.9298359486021274e-07,not asian
🇱🇮,1.9298359486021274e-07,not asian
👃🏿,1.9298359486021274e-07,not asian
🇺🇳,1.9298359486021274e-07,not asian
🔳,1.9298359486021274e-07,not asian
🔀,1.9298359486021274e-07,not asian
🥍,1.9298359486021274e-07,not asian
🏃🏿,1.9298359486021274e-07,not asian
🇧🇫,1.9298359486021274e-07,not asian
🙍🏾‍♀️,1.9298359486021274e-07,not asian
🏋🏾‍♂️,1.9298359486021274e-07,not asian
🙍🏾‍♂️,1.9298359486021274e-07,not asian
🧼,1.9298359486021274e-07,not asian
🧚🏾‍♂️,1.9298359486021274e-07,not asian
🇸🇻,1.9298359486021274e-07,not asian
🇸🇭,1.9298359486021274e-07,not asian
🇫🇲,1.9298359486021274e-07,not asian
🇰🇳,1.9298359486021274e-07,not asian
🏧,1.9298359486021274e-07,not asian
🧶,1.9298359486021274e-07,not asian
🇲🇲,1.9298359486021274e-07,not asian
⏭,1.9298359486021274e-07,not asian
🧝‍♂️,1.9298359486021274e-07,not asian
🇲🇿,1.9298359486021274e-07,not asian
⛹🏻‍♂️,1.9298359486021274e-07,not asian
👩🏽‍🌾,1.9298359486021274e-07,not asian
🤱🏽,1.9298359486021274e-07,not asian
🇬🇼,1.9298359486021274e-07,not asian
🇬🇫,1.9298359486021274e-07,not asian
🛐,1.9298359486021274e-07,not asian
🛷,1.9298359486021274e-07,not asian
🇨🇬,1.9298359486021274e-07,not asian
🇹🇩,1.9298359486021274e-07,not asian
🤸🏼,1.9298359486021274e-07,not asian
🇻🇦,1.9298359486021274e-07,not asian
👷🏼‍♂️,1.9298359486021274e-07,not asian
🙍🏻,1.9298359486021274e-07,not asian
⏬,1.9298359486021274e-07,not asian
👩🏽‍🎤,1.9298359486021274e-07,not asian
🙎🏼‍♀️,1.9298359486021274e-07,not asian
👨🏻‍🔧,1.9298359486021274e-07,not asian
👩🏾‍✈️,1.9298359486021274e-07,not asian
🏇🏽,1.9298359486021274e-07,not asian
🙎,1.9298359486021274e-07,not asian
👷🏽‍♂️,1.9298359486021274e-07,not asian
🧜‍♂️,1.9298359486021274e-07,not asian
🏌🏼‍♀️,1.9298359486021274e-07,not asian
🤾🏾‍♀️,1.9298359486021274e-07,not asian
🔣,1.9298359486021274e-07,not asian
🕦,1.9298359486021274e-07,not asian
👨🏼‍✈️,1.9298359486021274e-07,not asian
🤵🏿,1.9298359486021274e-07,not asian
🧷,1.9298359486021274e-07,not asian
👨🏾‍🚒,1.9298359486021274e-07,not asian
🧘🏽‍♂️,1.9298359486021274e-07,not asian
🚵🏼‍♂️,1.9298359486021274e-07,not asian
🏊🏻,1.9298359486021274e-07,not asian
💂🏾‍♂️,1.9298359486021274e-07,not asian
🇵🇭,1.9298359486021274e-07,asian
👳🏾‍♀️,1.9298359486021274e-07,not asian
🤱🏾,1.9298359486021274e-07,not asian
🧭,1.9298359486021274e-07,not asian
🇧🇿,1.9298359486021274e-07,not asian
🀄,1.9298359486021274e-07,not asian
🇵🇬,1.9298359486021274e-07,not asian
🇲🇸,1.9298359486021274e-07,not asian
🇰🇮,1.9298359486021274e-07,not asian
👳🏻‍♀️,1.9298359486021274e-07,not asian
👱🏽‍♀️,1.9298359486021274e-07,not asian
🧛🏾‍♂️,1.9298359486021274e-07,not asian
🧛🏽‍♂️,1.9298359486021274e-07,not asian
🧕🏽,1.9298359486021274e-07,not asian
🙆🏿,1.9298359486021274e-07,not asian
🦛,1.9298359486021274e-07,not asian
👮🏾‍♂️,1.9298359486021274e-07,not asian
💂🏾‍♀️,1.9298359486021274e-07,not asian
🇻🇨,1.9298359486021274e-07,not asian
🧑🏼,1.9298359486021274e-07,not asian
🇷🇼,1.9298359486021274e-07,not asian
🤲🏿,1.9298359486021274e-07,not asian
🚳,1.9298359486021274e-07,not asian
↔,1.9298359486021274e-07,not asian
👳🏽‍♀️,1.9298359486021274e-07,not asian
