Emoji,P-value,ethnicity
🐆,0.9980507675319745,not hispanic
🚌,0.9980507675319745,not hispanic
♦,0.9980761622189489,not hispanic
👩,0.9980761622189489,not hispanic
〰,0.9980761622189489,not hispanic
🖕🏿,0.9980761622189489,not hispanic
🏄‍♀️,0.9980761622189489,not hispanic
⬛,0.9980761622189489,not hispanic
💲,0.9980761622189489,not hispanic
🇹🇹,0.9980761622189489,not hispanic
🤞🏾,0.9980921516409437,not hispanic
🐱,0.9981246193456841,not hispanic
🍪,0.9981285008703716,not hispanic
🛫,0.9981285008703716,not hispanic
👎🏽,0.9981365734891577,not hispanic
🐀,0.9981365734891577,not hispanic
👌,0.9981733702516389,not hispanic
🚴‍♂️,0.9981760091826705,not hispanic
🕯,0.9981760091826705,not hispanic
💷,0.9982228251150171,not hispanic
🔵,0.9982323273835743,not hispanic
🐈,0.9982817785961957,not hispanic
👨🏻,0.9982923380019784,not hispanic
☂,0.9983026266690088,not hispanic
🇨🇴,0.9983026266690088,not hispanic
🤟🏼,0.9983026266690088,not hispanic
💅🏻,0.9983121840336038,not hispanic
🔪,0.9983143878883859,not hispanic
🛑,0.9983828627884599,not hispanic
🔺,0.9983828627884599,not hispanic
🤒,0.9984013721665185,not hispanic
🏃🏻‍♂️,0.9984612311717959,not hispanic
👒,0.9984612311717959,not hispanic
🇮🇪,0.998487547301982,not hispanic
🕹,0.9984892954366248,not hispanic
🚶,0.9984999844586502,not hispanic
💮,0.9984999844586502,not hispanic
🐗,0.9984999844586502,not hispanic
🤸🏻‍♂️,0.9984999844586502,not hispanic
✴,0.9984999844586502,not hispanic
👇🏾,0.9985170033796725,not hispanic
👎🏼,0.9985313228345868,not hispanic
☑,0.9985377262368916,not hispanic
👄,0.9985726749079287,not hispanic
⛄,0.9986123423893725,not hispanic
🔙,0.9986123423893725,not hispanic
💁,0.9986123423893725,not hispanic
✊🏼,0.9986133539610801,not hispanic
🐦,0.9986133539610801,not hispanic
🇭🇷,0.9986133539610801,not hispanic
🐩,0.9986245810233887,not hispanic
🙋‍♂️,0.9986533623388822,not hispanic
🌈,0.9986597111214032,not hispanic
🐰,0.9986927024272563,not hispanic
🏌🏾‍♂️,0.9986986818727087,not hispanic
⏩,0.9986986818727087,not hispanic
🙆🏾,0.9986986818727087,not hispanic
🤸🏿‍♀️,0.9986986818727087,not hispanic
🔽,0.9986986818727087,not hispanic
💆🏼‍♀️,0.9986986818727087,not hispanic
🇨🇩,0.9986986818727087,not hispanic
🥁,0.9987325367973294,not hispanic
💖,0.9987409580131128,hispanic
🍷,0.9987516096036972,not hispanic
👌🏿,0.9987535327064503,not hispanic
🇸🇦,0.9987559155176012,not hispanic
🙅🏻‍♀️,0.9987559155176012,not hispanic
💿,0.9987559155176012,not hispanic
🌑,0.9987559155176012,not hispanic
🙋🏻,0.9987559155176012,not hispanic
🙅,0.9987559155176012,not hispanic
🍀,0.9987681490577792,not hispanic
🤟🏾,0.9987693874889504,not hispanic
🚲,0.9987783695014759,not hispanic
🥰,0.9988067374457991,not hispanic
🚕,0.9988248612431389,not hispanic
🦑,0.9988248612431389,not hispanic
🤥,0.9988271016295576,not hispanic
🥀,0.9988510000214326,not hispanic
👌🏾,0.9988779546784283,not hispanic
😞,0.9988789491321297,not hispanic
❔,0.9988879506654534,not hispanic
🚒,0.9988879506654534,not hispanic
🚎,0.9988879506654534,not hispanic
👦,0.9988879506654534,not hispanic
♠,0.9988919055555932,not hispanic
👸🏾,0.9988919055555932,not hispanic
✊,0.9988925565205672,not hispanic
🙏🏾,0.9989531768343793,not hispanic
🍾,0.9989541233433307,hispanic
🌋,0.9989570427989852,not hispanic
🍡,0.9989570427989852,not hispanic
🇪🇺,0.9989879406899927,not hispanic
😌,0.9989913107684315,not hispanic
🚗,0.9990097038708888,not hispanic
🚑,0.9990202673049438,not hispanic
😷,0.9990340719708262,not hispanic
🇧🇧,0.9990672352098263,not hispanic
🖐🏼,0.9990672352098263,not hispanic
👃🏼,0.9990672352098263,not hispanic
👂🏼,0.9990672352098263,not hispanic
👩🏼,0.9990672352098263,not hispanic
◾,0.9990672352098263,not hispanic
🛒,0.9990815733926804,not hispanic
🎲,0.9990815733926804,not hispanic
✈,0.9990913969073342,hispanic
🤦🏼‍♂️,0.9991132713881989,not hispanic
💵,0.9991135846298329,not hispanic
👊🏿,0.9991277995554794,not hispanic
🐶,0.9991356464644262,not hispanic
🏃🏾‍♀️,0.9991409553689665,not hispanic
🐢,0.9991444741086875,not hispanic
🦂,0.9991444741086875,not hispanic
🍞,0.9991444741086875,not hispanic
🥇,0.9991695957686716,not hispanic
💁🏻‍♀️,0.9991704186015667,not hispanic
🤙🏻,0.9991704186015667,not hispanic
👴🏻,0.9991984075281084,not hispanic
🏋,0.999204365716568,not hispanic
☀,0.9992133347789297,not hispanic
🔷,0.999235880717752,not hispanic
❎,0.999235880717752,not hispanic
🏃🏿‍♀️,0.999235880717752,not hispanic
🕺🏼,0.9992480324770481,not hispanic
☄,0.9992480324770481,not hispanic
🍺,0.999252265515917,not hispanic
🐅,0.9992617617815643,not hispanic
🧟‍♂️,0.9992895320421519,not hispanic
💪🏿,0.9992895320421519,not hispanic
☠,0.999289794624963,not hispanic
💗,0.9993348830138725,not hispanic
👆🏻,0.9993432336401787,not hispanic
❕,0.9993930988332691,not hispanic
➖,0.9993930988332691,not hispanic
💂‍♂️,0.9993930988332691,not hispanic
😫,0.999399433819415,not hispanic
🍭,0.9994002851555167,not hispanic
🙋🏼‍♀️,0.9994002851555167,not hispanic
🎅🏼,0.9994088034417414,not hispanic
🛸,0.9994088034417414,not hispanic
🐤,0.9994088034417414,not hispanic
⛸,0.9994088034417414,not hispanic
🐘,0.9994158639266987,not hispanic
🥝,0.9994565204917982,not hispanic
📀,0.9994565204917982,not hispanic
🚣🏼‍♀️,0.9994565204917982,not hispanic
😙,0.9994612594423669,not hispanic
🏌️‍♂️,0.9994669228324623,not hispanic
😨,0.9994727504805179,not hispanic
☁,0.9994755864119738,not hispanic
💃🏻,0.9994859509962066,not hispanic
🍩,0.9994898780396188,not hispanic
🇵🇰,0.9994898780396188,not hispanic
👎🏻,0.999492565616444,not hispanic
✂,0.9995039177660195,not hispanic
🙆🏾‍♂️,0.9995039177660195,not hispanic
🤮,0.9995155880876029,not hispanic
⤵,0.9995340381002094,not hispanic
☣,0.9995379136247807,not hispanic
◻,0.9995379136247807,not hispanic
🇧🇪,0.9995409343308588,not hispanic
😛,0.999544022084032,not hispanic
🅰,0.999546055855021,not hispanic
🐜,0.999555249871956,not hispanic
🐬,0.999557595106829,not hispanic
🙅🏽‍♀️,0.9995758883582834,not hispanic
🖐,0.9995758883582834,not hispanic
🌿,0.9995785702572196,not hispanic
🌳,0.9995788538022057,not hispanic
🐔,0.9995829713255326,not hispanic
🙆🏻‍♀️,0.9995878625682764,not hispanic
🏳,0.9995878625682764,not hispanic
🌟,0.9995953092302048,not hispanic
🎊,0.9996005105355343,not hispanic
💧,0.9996032246870744,not hispanic
💭,0.9996069832426495,hispanic
🥤,0.9996154621091674,not hispanic
👣,0.9996198981293287,not hispanic
🧚🏼‍♀️,0.9996276875482306,not hispanic
🙋🏿‍♂️,0.9996276875482306,not hispanic
🤪,0.9996328247994867,not hispanic
🙇🏽‍♀️,0.9996344058914762,not hispanic
☹,0.9996379250848937,not hispanic
🤑,0.9996517949110311,not hispanic
🕺,0.9996565173535876,not hispanic
🤢,0.9996579345222956,not hispanic
🕳,0.9996655249632069,not hispanic
🔧,0.9996655249632069,not hispanic
🔟,0.9996690706653023,not hispanic
⬜,0.9996690706653023,not hispanic
💇🏽‍♀️,0.9996690706653023,not hispanic
🐏,0.9996706291889641,not hispanic
🚫,0.9996750865974552,not hispanic
😑,0.9996758581572975,hispanic
🤕,0.9996865028620179,not hispanic
🗣,0.9996964787609087,not hispanic
💢,0.9997013689687955,not hispanic
🚴🏻‍♀️,0.9997013689687955,not hispanic
😕,0.99970467710116,not hispanic
😴,0.999717080516051,not hispanic
🏃🏽‍♀️,0.999720871853384,not hispanic
🐓,0.999720871853384,not hispanic
👏🏿,0.9997242032330969,not hispanic
🚛,0.9997352137078289,not hispanic
🐞,0.9997365470155275,not hispanic
🤴🏼,0.999767053310358,not hispanic
🍅,0.9997670626504013,not hispanic
🏍,0.9997804245032378,not hispanic
🦔,0.9997804245032378,not hispanic
🇩🇿,0.9997848683313066,not hispanic
👨🏻‍💼,0.9997848683313066,not hispanic
🇲🇽,0.9997948215258653,not hispanic
🇸🇴,0.9997968818936263,not hispanic
😋,0.9997996068386389,not hispanic
😢,0.9998037313015453,hispanic
🌽,0.9998196893245943,not hispanic
💴,0.9998196893245943,not hispanic
🔹,0.9998196893245943,not hispanic
🤐,0.9998204086148483,hispanic
👇,0.9998233425182119,not hispanic
🙋🏾‍♂️,0.999831777922384,not hispanic
🔈,0.9998318057145581,not hispanic
🌾,0.9998386386764463,not hispanic
👯‍♂️,0.9998386386764463,not hispanic
❗,0.999842115666945,not hispanic
🤞,0.999842502168288,not hispanic
😰,0.9998506443080173,not hispanic
🙆,0.9998544898656401,not hispanic
😐,0.9998620656085359,not hispanic
🌴,0.9998621022233446,not hispanic
🌪,0.999865065856458,not hispanic
👎,0.9998689569922219,not hispanic
💙,0.9998718834277793,not hispanic
👍🏿,0.9998732148659993,not hispanic
💤,0.9998734446613808,not hispanic
🙊,0.9998743858806944,not hispanic
🤦🏽‍♂️,0.9998755752552558,not hispanic
🖤,0.9998765570409527,not hispanic
🦅,0.9998798765423984,not hispanic
🎯,0.9998803044774961,not hispanic
⬇,0.9998862538484878,not hispanic
🐼,0.9998869072582689,not hispanic
🖕🏽,0.9998869072582689,not hispanic
0️⃣,0.9998942221091165,not hispanic
🔇,0.9998959679293354,not hispanic
❄,0.9998970787665029,not hispanic
💆🏾‍♂️,0.9999030064244757,not hispanic
🐎,0.9999044902703984,not hispanic
🏇,0.9999078656243546,not hispanic
📁,0.9999156527249773,not hispanic
🥴,0.9999156527249773,not hispanic
🎻,0.9999168147332824,not hispanic
🎣,0.9999196805934777,not hispanic
✊🏿,0.9999204510265062,not hispanic
🇳🇱,0.9999204510265062,not hispanic
🌶,0.9999236768787152,not hispanic
🔸,0.9999246301800956,not hispanic
🤘🏼,0.9999260366953758,not hispanic
🤞🏻,0.9999264365608402,not hispanic
🤘,0.9999274518701122,not hispanic
💎,0.9999322217778398,not hispanic
👀,0.9999335581881055,not hispanic
🅱,0.9999403777980673,not hispanic
👐,0.9999444835467846,not hispanic
😟,0.9999459712670756,not hispanic
💫,0.9999485615401771,not hispanic
◼,0.9999488765847595,not hispanic
😹,0.9999496023653885,not hispanic
🆘,0.9999524080873882,not hispanic
🦍,0.9999559564354517,not hispanic
🧜🏻‍♀️,0.9999628665253122,not hispanic
😶,0.9999635318527231,not hispanic
⭐,0.9999636076367878,not hispanic
👇🏿,0.9999665437847556,not hispanic
👹,0.9999668011376726,not hispanic
▪,0.9999675278350719,not hispanic
🙆‍♂️,0.9999675278350719,not hispanic
🏵,0.9999675278350719,not hispanic
🖕🏾,0.999968030075606,not hispanic
📶,0.9999711424520685,not hispanic
🐑,0.9999722479283203,not hispanic
🖕,0.9999736844771411,not hispanic
🏃🏽‍♂️,0.9999753048721717,not hispanic
🏊🏼‍♀️,0.9999757603217804,not hispanic
🤫,0.9999758357527003,not hispanic
🛩,0.9999790515990551,not hispanic
🇺🇸,0.9999795201953726,not hispanic
👐🏾,0.9999805495270924,not hispanic
🌅,0.9999812290511652,hispanic
🤸‍♂️,0.9999839376941063,not hispanic
😂,0.999984837051492,hispanic
🤡,0.9999849247737914,not hispanic
🌹,0.9999856636575722,not hispanic
🎾,0.9999857536937097,not hispanic
🇵🇦,0.9999876451723666,not hispanic
🧦,0.9999880060158438,not hispanic
🌐,0.9999880060158438,not hispanic
✡,0.9999880060158438,not hispanic
🤦🏽‍♀️,0.9999907560426743,not hispanic
💓,0.9999907657098656,not hispanic
💣,0.9999909877436551,not hispanic
💞,0.9999913335393221,not hispanic
🎼,0.9999916955959555,not hispanic
♥,0.999992978173735,not hispanic
💥,0.9999932024920879,not hispanic
😲,0.999993507549201,not hispanic
🔉,0.9999935188301209,not hispanic
❌,0.999994002303351,not hispanic
🏳️‍🌈,0.9999942055785795,not hispanic
💃🏿,0.9999946403977481,not hispanic
▫,0.9999947236662744,not hispanic
🙏,0.9999949484976812,not hispanic
🇯🇲,0.9999970205621713,not hispanic
🌚,0.9999970882856429,not hispanic
😻,0.9999973185610757,not hispanic
🙆‍♀️,0.9999978016205295,not hispanic
😆,0.9999979192668133,not hispanic
🤯,0.9999980356558461,not hispanic
😒,0.9999983574198313,not hispanic
🎈,0.999998489841561,not hispanic
😬,0.9999987666292323,not hispanic
💃,0.9999991483971171,not hispanic
👏🏻,0.9999996145660748,not hispanic
🏆,0.9999996363574206,not hispanic
🚩,0.9999997469589985,not hispanic
🧡,0.9999998463027773,not hispanic
😥,0.9999998504618678,not hispanic
⛽,0.9999998742280644,not hispanic
💟,0.9999999431940249,not hispanic
👏,0.9999999827111211,hispanic
😍,0.9999999867209204,not hispanic
🙃,0.9999999899838055,not hispanic
💔,0.9999999994446392,not hispanic
🤣,0.9999999999994842,not hispanic
